id,date_observation,longueur,largeur
1208,2024-09-27,114,65
1209,2024-05-31,130,88
1209,2024-06-02,289,158
1209,2024-06-03,106,231
1209,2024-06-07,239,240
1209,2024-06-08,208,99
1209,2024-06-09,240,115
1209,2024-06-11,145,223
1209,2024-06-16,315,225
1209,2024-06-19,135,84
1209,2024-06-20,82,120
1209,2024-06-27,193,207
1209,2024-06-29,303,154
1209,2024-07-03,249,206
1209,2024-07-07,102,226
1209,2024-07-17,145,229
1209,2024-07-19,304,202
1209,2024-07-22,184,98
1209,2024-07-24,157,172
1209,2024-07-27,114,180
1209,2024-08-07,290,215
1209,2024-08-10,233,230
1209,2024-08-11,118,92
1209,2024-08-13,117,178
1209,2024-08-15,211,208
1209,2024-08-18,189,130
1209,2024-08-19,239,140
1210,2024-05-31,81,30
1210,2024-06-01,321,226
1210,2024-06-06,247,143
1210,2024-06-11,251,179
1210,2024-06-15,150,65
1210,2024-06-17,183,246
1210,2024-07-02,100,198
1210,2024-07-03,307,74
1210,2024-07-07,118,186
1210,2024-07-12,223,221
1211,2024-06-04,334,249
1211,2024-06-08,130,75
1211,2024-06-17,130,123
1211,2024-06-20,166,206
1211,2024-06-21,131,92
1211,2024-06-23,318,211
1211,2024-06-29,236,98
1211,2024-07-02,153,122
1211,2024-07-03,142,186
1211,2024-07-09,283,76
1211,2024-07-10,270,216
1211,2024-07-12,239,220
1211,2024-07-14,113,52
1211,2024-07-16,267,129
1211,2024-07-17,197,56
1211,2024-07-18,217,226
1211,2024-07-21,111,149
1211,2024-07-22,308,140
1211,2024-07-26,265,129
1211,2024-07-29,268,235
1211,2024-08-03,145,129
1211,2024-08-04,113,115
1211,2024-08-09,111,139
1211,2024-08-18,242,96
1212,2024-05-29,126,40
1212,2024-05-31,98,102
1212,2024-06-05,343,134
1212,2024-06-06,308,96
1212,2024-06-09,275,181
1212,2024-06-11,107,145
1212,2024-06-14,213,115
1212,2024-06-16,193,199
1212,2024-06-22,199,127
1212,2024-06-26,221,183
1212,2024-06-29,180,69
1212,2024-07-01,324,130
1212,2024-07-06,192,143
1212,2024-07-07,190,111
1212,2024-07-09,309,185
1212,2024-07-11,228,237
1212,2024-07-12,83,150
1212,2024-07-13,138,229
1212,2024-07-18,271,128
1212,2024-07-26,198,74
1212,2024-07-27,334,241
1212,2024-07-28,221,115
1212,2024-08-02,323,63
1212,2024-08-04,241,166
1214,2024-05-26,99,74
1214,2024-05-28,90,126
1214,2024-05-31,82,109
1214,2024-06-01,325,74
1214,2024-06-05,175,200
1214,2024-06-06,308,102
1214,2024-06-14,147,249
1214,2024-06-16,166,189
1214,2024-06-22,335,197
1214,2024-06-23,288,109
1214,2024-06-27,179,119
1214,2024-07-07,202,82
1214,2024-07-16,161,60
1214,2024-07-18,232,76
1214,2024-07-20,320,178
1214,2024-07-29,151,173
1214,2024-07-30,202,173
1214,2024-08-07,252,80
1214,2024-08-23,220,57
1214,2024-08-25,224,134
1214,2024-08-28,153,125
1214,2024-09-04,172,169
1214,2024-09-05,181,148
1214,2024-09-06,210,99
1214,2024-09-11,263,92
1214,2024-09-12,100,84
1214,2024-09-13,294,83
1214,2024-09-24,229,149
1214,2024-09-27,154,118
1215,2024-05-28,90,24
1215,2024-05-29,126,118
1215,2024-06-04,243,166
1215,2024-06-05,209,198
1215,2024-06-08,209,65
1215,2024-06-11,97,247
1215,2024-06-15,105,238
1215,2024-06-17,285,125
1215,2024-06-19,234,246
1215,2024-06-24,196,77
1215,2024-06-28,86,61
1215,2024-07-01,90,222
1215,2024-07-06,214,89
1215,2024-07-10,96,67
1215,2024-07-15,309,175
1215,2024-07-18,319,121
1215,2024-07-19,159,112
1215,2024-07-20,288,95
1215,2024-07-21,285,230
1215,2024-07-25,221,162
1215,2024-07-26,248,187
1215,2024-08-03,206,150
1216,2024-05-28,179,35
1216,2024-05-30,57,70
1216,2024-05-31,103,135
1216,2024-06-02,289,96
1216,2024-06-05,288,230
1216,2024-06-06,328,222
1216,2024-06-07,114,171
1216,2024-06-14,269,132
1216,2024-06-15,348,66
1216,2024-06-19,302,80
1216,2024-06-21,130,177
1216,2024-06-24,267,173
1216,2024-06-27,146,78
1216,2024-06-28,148,166
1216,2024-07-01,142,155
1216,2024-07-07,288,97
1216,2024-07-13,93,246
1216,2024-07-17,159,117
1216,2024-07-18,273,90
1216,2024-07-20,227,246
1216,2024-07-26,133,89
1216,2024-07-27,243,225
1216,2024-08-06,338,106
1216,2024-08-10,310,244
1216,2024-08-12,337,135
1216,2024-08-13,290,77
1216,2024-08-17,168,143
1216,2024-08-21,312,170
1216,2024-08-26,323,191
1217,2024-06-06,167,207
1217,2024-06-11,103,220
1217,2024-06-12,337,250
1217,2024-06-19,246,127
1217,2024-06-22,220,111
1217,2024-06-24,321,126
1217,2024-07-01,251,201
1217,2024-07-02,170,247
1217,2024-07-03,344,227
1217,2024-07-07,138,201
1217,2024-07-08,247,222
1217,2024-07-09,325,183
1217,2024-07-11,109,58
1217,2024-07-13,134,63
1217,2024-07-16,261,99
1217,2024-07-20,81,142
1217,2024-07-22,276,203
1217,2024-07-25,286,218
1218,2024-05-29,83,37
1218,2024-06-01,191,86
1218,2024-06-02,261,55
1218,2024-06-04,325,228
1218,2024-06-06,138,211
1218,2024-06-09,350,250
1218,2024-06-11,171,221
1218,2024-06-16,300,104
1218,2024-06-21,157,59
1218,2024-06-22,116,244
1218,2024-06-23,137,65
1218,2024-06-24,294,105
1218,2024-06-29,101,205
1218,2024-07-06,201,75
1218,2024-07-07,313,238
1219,2024-05-31,146,108
1219,2024-06-03,154,216
1219,2024-06-12,101,239
1219,2024-06-20,226,202
1219,2024-06-28,219,74
1219,2024-07-05,237,215
1219,2024-07-11,263,143
1219,2024-07-16,328,154
1219,2024-07-18,123,77
1219,2024-07-20,159,124
1219,2024-07-21,200,123
1219,2024-07-23,216,153
1219,2024-07-28,186,158
1219,2024-08-01,104,103
1219,2024-08-04,304,54
1219,2024-08-13,275,95
1219,2024-08-15,111,228
1219,2024-08-20,266,202
1219,2024-08-21,294,111
1219,2024-08-22,186,220
1219,2024-08-23,308,53
1219,2024-08-28,156,167
1219,2024-08-30,218,175
1219,2024-09-11,290,162
1219,2024-09-12,130,118
1219,2024-09-13,112,161
1219,2024-09-14,155,198
1219,2024-09-23,169,149
1219,2024-09-25,116,80
1219,2024-09-29,130,166
1220,2024-05-25,99,41
1220,2024-06-04,313,144
1220,2024-06-10,136,164
1220,2024-06-12,337,241
1220,2024-06-14,339,163
1220,2024-06-18,82,159
1220,2024-06-20,273,155
1220,2024-06-21,326,112
1220,2024-06-24,124,239
1220,2024-06-25,331,58
1220,2024-06-30,161,222
1220,2024-07-01,88,186
1220,2024-07-07,329,212
1220,2024-07-10,188,56
1220,2024-07-13,84,69
1220,2024-07-14,202,94
1220,2024-07-17,234,100
1220,2024-07-20,178,105
1220,2024-07-23,167,56
1220,2024-07-29,333,238
1220,2024-07-30,184,100
1220,2024-08-02,193,171
1220,2024-08-09,132,60
1220,2024-08-18,290,219
1220,2024-08-20,138,135
1220,2024-08-21,321,132
1220,2024-08-23,116,99
1220,2024-08-25,336,172
1220,2024-08-31,229,206
1220,2024-09-01,119,120
1220,2024-09-03,200,106
1220,2024-09-08,300,114
1220,2024-09-12,143,113
1220,2024-09-25,260,150
1220,2024-09-26,206,129
1220,2024-09-28,170,67
1223,2024-06-07,271,109
1223,2024-06-12,199,119
1223,2024-06-16,231,240
1223,2024-06-20,314,64
1223,2024-06-29,345,75
1223,2024-07-05,163,189
1223,2024-07-08,162,213
1223,2024-07-10,202,95
1223,2024-07-14,323,172
1223,2024-07-17,258,224
1223,2024-07-18,229,54
1223,2024-07-23,231,174
1223,2024-07-27,323,96
1223,2024-08-07,239,95
1223,2024-08-08,218,72
1223,2024-08-16,316,225
1223,2024-08-17,231,80
1223,2024-08-19,343,235
1223,2024-08-20,136,187
1223,2024-08-26,90,113
1223,2024-09-02,149,142
1223,2024-09-03,182,185
1223,2024-09-08,173,132
1223,2024-09-11,141,84
1223,2024-09-12,270,150
1223,2024-09-15,198,73
1223,2024-09-16,288,96
1223,2024-09-18,288,187
1223,2024-09-19,282,181
1223,2024-09-24,122,139
1223,2024-09-25,274,65
1223,2024-09-26,280,129
1223,2024-09-29,115,113
1223,2024-09-30,190,60
1224,2024-06-01,132,96
1224,2024-06-05,262,114
1224,2024-06-08,289,134
1224,2024-06-15,273,176
1224,2024-06-23,295,228
1224,2024-06-26,112,192
1224,2024-07-02,146,106
1224,2024-07-03,104,158
1224,2024-07-09,191,93
1224,2024-07-12,128,238
1224,2024-07-14,219,52
1224,2024-07-15,204,229
1224,2024-07-26,200,138
1224,2024-07-29,326,87
1224,2024-08-02,308,51
1224,2024-08-10,239,235
1224,2024-08-13,162,169
1224,2024-08-15,193,207
1224,2024-08-18,264,144
1224,2024-08-29,301,210
1224,2024-08-30,82,141
1225,2024-06-16,182,206
1225,2024-06-18,184,160
1225,2024-06-25,280,227
1225,2024-06-26,150,136
1225,2024-07-06,185,68
1225,2024-07-07,228,110
1225,2024-07-18,108,177
1226,2024-06-04,205,98
1226,2024-06-07,267,72
1226,2024-06-08,213,176
1226,2024-06-11,227,66
1226,2024-06-12,276,169
1226,2024-06-18,147,58
1226,2024-06-22,190,171
1226,2024-06-26,125,173
1226,2024-06-27,114,191
1226,2024-06-30,335,188
1226,2024-07-06,202,168
1226,2024-07-16,345,162
1226,2024-07-18,342,229
1226,2024-07-21,80,215
1226,2024-07-22,177,138
1226,2024-07-26,306,90
1226,2024-08-02,88,176
1226,2024-08-06,193,240
1226,2024-08-08,95,250
1226,2024-08-12,324,182
1226,2024-08-24,182,73
1226,2024-08-27,304,54
1226,2024-08-28,268,197
1226,2024-09-02,142,124
1226,2024-09-05,250,86
1226,2024-09-13,255,190
1226,2024-09-14,204,67
1226,2024-09-20,228,95
1226,2024-09-21,283,194
1226,2024-09-24,135,198
1228,2024-06-04,101,174
1228,2024-06-06,104,150
1228,2024-06-09,205,244
1228,2024-06-21,182,91
1228,2024-06-23,272,226
1228,2024-06-24,186,143
1228,2024-06-26,270,56
1228,2024-06-27,323,124
1228,2024-06-28,225,133
1228,2024-07-01,308,99
1228,2024-07-04,322,115
1228,2024-07-09,163,156
1228,2024-07-15,133,168
1228,2024-07-17,265,205
1228,2024-07-20,106,220
1228,2024-07-21,334,172
1228,2024-07-22,272,64
1228,2024-07-25,219,232
1228,2024-08-09,132,232
1228,2024-08-22,348,207
1228,2024-08-28,160,202
1228,2024-08-31,279,68
1228,2024-09-03,204,74
1228,2024-09-06,190,75
1228,2024-09-07,186,192
1228,2024-09-11,160,160
1228,2024-09-17,197,122
1228,2024-09-19,298,92
1228,2024-09-20,161,164
1229,2024-05-28,147,142
1229,2024-05-29,164,41
1229,2024-06-02,260,101
1229,2024-06-04,254,225
1229,2024-06-10,207,133
1229,2024-06-11,268,144
1229,2024-06-19,340,117
1229,2024-06-24,86,112
1229,2024-06-25,149,209
1229,2024-06-28,178,214
1229,2024-06-29,298,174
1229,2024-07-02,273,68
1229,2024-07-11,254,149
1229,2024-07-14,199,154
1230,2024-06-03,126,146
1230,2024-06-09,195,114
1230,2024-06-10,169,193
1230,2024-06-15,124,231
1230,2024-06-16,317,133
1230,2024-06-18,169,144
1230,2024-06-21,310,166
1230,2024-06-22,230,240
1230,2024-06-23,205,55
1230,2024-06-27,284,83
1230,2024-06-29,118,69
1230,2024-07-01,286,132
1230,2024-07-05,322,125
1230,2024-07-16,331,160
1230,2024-07-18,198,177
1230,2024-07-26,129,245
1230,2024-08-05,227,210
1230,2024-08-06,143,204
1230,2024-08-07,166,137
1230,2024-08-09,187,199
1230,2024-08-10,340,52
1230,2024-08-11,131,54
1230,2024-08-12,124,112
1230,2024-08-21,310,190
1230,2024-08-27,287,91
1230,2024-09-02,293,174
1230,2024-09-06,168,190
1230,2024-09-09,299,80
1230,2024-09-10,165,134
1231,2024-06-03,336,76
1231,2024-06-08,120,157
1231,2024-06-15,348,196
1231,2024-06-16,286,161
1231,2024-06-20,81,178
1231,2024-06-25,93,181
1231,2024-06-26,119,115
1231,2024-06-29,156,112
1231,2024-07-17,129,241
1231,2024-07-20,143,132
1231,2024-07-31,227,178
1232,2024-05-30,107,53
1232,2024-05-31,146,75
1232,2024-06-05,295,224
1232,2024-06-15,197,143
1232,2024-06-16,239,194
1232,2024-06-17,229,169
1232,2024-06-20,234,61
1232,2024-06-29,237,134
1232,2024-07-02,333,164
1232,2024-07-04,175,129
1232,2024-07-05,310,198
1232,2024-07-08,284,233
1232,2024-07-09,302,227
1232,2024-07-11,261,219
1232,2024-07-13,287,50
1232,2024-07-15,230,151
1232,2024-07-16,267,237
1232,2024-07-19,308,176
1232,2024-07-21,293,66
1232,2024-07-25,89,157
1232,2024-07-26,324,208
1232,2024-07-31,312,140
1232,2024-08-02,159,56
1232,2024-08-04,85,249
1232,2024-08-06,320,183
1232,2024-08-09,331,86
1232,2024-08-13,160,214
1232,2024-09-02,209,185
1232,2024-09-05,159,69
1232,2024-09-11,106,115
1232,2024-09-12,297,188
1235,2024-06-03,296,205
1235,2024-06-05,83,243
1235,2024-06-06,202,148
1235,2024-06-07,124,114
1235,2024-06-08,339,120
1235,2024-06-11,315,194
1235,2024-06-29,287,96
1235,2024-07-01,306,67
1235,2024-07-04,283,191
1237,2024-05-29,199,28
1237,2024-05-30,184,134
1237,2024-06-06,87,71
1237,2024-06-07,338,181
1237,2024-06-11,251,111
1237,2024-06-13,276,132
1237,2024-06-18,259,223
1237,2024-06-19,143,157
1237,2024-06-23,143,65
1237,2024-06-25,83,228
1237,2024-06-26,165,89
1237,2024-06-29,340,164
1237,2024-07-16,183,151
1237,2024-07-31,279,122
1237,2024-08-02,122,202
1237,2024-08-05,103,147
1237,2024-08-07,164,123
1237,2024-08-10,274,70
1237,2024-08-18,254,161
1237,2024-08-21,91,51
1237,2024-08-23,229,73
1237,2024-09-07,151,198
1237,2024-09-09,248,63
1237,2024-09-12,262,137
1237,2024-09-14,159,198
1237,2024-09-15,203,170
1237,2024-09-16,297,171
1237,2024-09-18,118,197
1237,2024-09-21,192,63
1237,2024-09-23,274,143
1237,2024-09-24,180,110
1237,2024-09-26,236,190
1237,2024-09-27,220,141
1237,2024-09-29,168,127
1237,2024-09-30,168,195
1239,2024-05-29,168,43
1239,2024-06-01,214,93
1239,2024-06-04,212,197
1239,2024-06-06,262,127
1239,2024-06-08,182,229
1239,2024-06-10,311,190
1239,2024-06-15,195,125
1239,2024-06-16,115,90
1239,2024-06-17,222,187
1239,2024-06-19,293,200
1239,2024-06-20,80,76
1239,2024-06-21,262,94
1239,2024-06-22,184,120
1239,2024-06-27,106,123
1239,2024-06-28,272,97
1239,2024-06-29,202,179
1239,2024-07-02,302,208
1239,2024-07-08,124,244
1239,2024-07-09,220,86
1239,2024-07-18,110,217
1239,2024-07-28,292,138
1239,2024-08-04,212,125
1239,2024-08-11,278,114
1240,2024-06-03,135,227
1240,2024-06-13,300,139
1240,2024-06-19,306,191
1240,2024-06-23,279,154
1240,2024-06-24,146,97
1240,2024-06-25,113,82
1240,2024-06-28,168,115
1240,2024-07-02,149,150
1240,2024-07-06,241,237
1240,2024-07-13,348,82
1240,2024-07-15,93,136
1240,2024-07-17,207,201
1240,2024-07-19,107,204
1240,2024-08-01,215,157
1240,2024-08-02,118,171
1240,2024-08-04,340,225
1240,2024-08-10,236,137
1240,2024-08-18,139,245
1240,2024-08-19,207,233
1240,2024-08-21,165,197
1240,2024-08-30,271,222
1240,2024-08-31,187,153
1240,2024-09-02,156,129
1240,2024-09-04,142,168
1240,2024-09-06,183,74
1240,2024-09-07,104,122
1240,2024-09-16,192,163
1240,2024-09-17,196,129
1241,2024-06-05,278,144
1241,2024-06-10,279,158
1241,2024-06-16,256,224
1241,2024-06-18,308,60
1241,2024-06-21,291,111
1241,2024-06-22,221,137
1241,2024-06-26,184,180
1241,2024-06-30,153,165
1241,2024-07-02,292,107
1241,2024-07-03,241,82
1241,2024-07-19,93,50
1241,2024-07-24,254,122
1242,2024-06-02,210,152
1242,2024-06-11,128,219
1242,2024-06-16,224,133
1242,2024-06-18,179,77
1242,2024-06-19,181,106
1242,2024-07-04,122,72
1243,2024-05-29,104,39
1243,2024-05-30,186,92
1243,2024-05-31,132,38
1243,2024-06-02,276,237
1243,2024-06-05,113,127
1243,2024-06-10,280,116
1243,2024-06-12,321,68
1243,2024-06-14,237,103
1243,2024-06-15,285,112
1243,2024-07-08,348,67
1243,2024-07-10,331,200
1243,2024-07-11,173,228
1243,2024-07-13,102,143
1243,2024-07-17,220,224
1243,2024-07-26,319,146
1243,2024-07-27,93,139
1243,2024-07-28,318,208
1244,2024-05-30,88,103
1244,2024-06-03,255,161
1244,2024-06-04,82,102
1244,2024-06-07,81,150
1244,2024-06-11,325,116
1244,2024-06-13,227,102
1244,2024-06-23,330,250
1244,2024-06-25,214,146
1244,2024-06-26,169,165
1244,2024-06-27,201,134
1244,2024-07-03,203,215
1244,2024-07-08,215,208
1244,2024-07-09,279,97
1244,2024-07-10,336,53
1244,2024-07-11,151,71
1244,2024-07-17,140,108
1244,2024-07-20,230,115
1244,2024-08-05,130,233
1244,2024-08-06,87,112
1244,2024-08-14,183,165
1244,2024-08-15,220,218
1244,2024-08-17,296,166
1244,2024-08-20,236,218
1244,2024-08-22,277,83
1244,2024-08-23,123,158
1244,2024-08-26,209,207
1244,2024-08-27,99,53
1244,2024-08-30,311,185
1244,2024-09-05,287,62
1244,2024-09-08,172,64
1244,2024-09-14,253,81
1244,2024-09-16,231,132
1244,2024-09-18,287,194
1245,2024-05-29,126,149
1245,2024-05-30,167,82
1245,2024-05-31,86,126
1245,2024-06-01,204,178
1245,2024-06-03,187,247
1245,2024-06-04,210,78
1245,2024-06-11,206,231
1245,2024-06-19,296,192
1245,2024-06-21,290,53
1245,2024-06-23,338,87
1245,2024-07-04,284,149
1245,2024-07-07,292,243
1245,2024-07-11,88,218
1245,2024-07-15,96,150
1245,2024-07-27,310,92
1245,2024-07-29,283,77
1247,2024-06-02,92,103
1247,2024-06-03,141,178
1247,2024-06-04,88,140
1247,2024-06-10,335,214
1247,2024-06-12,184,90
1247,2024-06-14,262,89
1247,2024-06-16,95,149
1247,2024-06-22,328,101
1247,2024-06-23,83,231
1247,2024-06-24,292,130
1247,2024-07-01,317,61
1248,2024-06-06,221,213
1248,2024-06-07,282,101
1248,2024-06-08,304,138
1248,2024-06-18,284,118
1248,2024-06-30,269,118
1248,2024-07-07,118,50
1248,2024-07-12,138,238
1248,2024-07-13,213,121
1248,2024-07-14,270,148
1248,2024-07-16,347,172
1248,2024-07-17,138,118
1248,2024-07-18,96,233
1248,2024-07-29,194,248
1248,2024-08-02,113,64
1248,2024-08-05,278,89
1248,2024-08-06,263,58
1248,2024-08-07,141,226
1250,2024-05-31,162,54
1250,2024-06-11,129,148
1250,2024-06-15,88,223
1250,2024-06-22,263,242
1250,2024-06-23,80,67
1250,2024-06-26,135,147
1250,2024-07-14,115,121
1250,2024-07-18,172,148
1250,2024-07-19,250,78
1250,2024-07-22,278,117
1250,2024-07-26,181,120
1250,2024-07-28,345,204
1250,2024-08-01,237,184
1250,2024-08-06,270,219
1250,2024-08-09,321,231
1250,2024-08-16,287,211
1250,2024-08-18,179,85
1250,2024-08-23,216,122
1250,2024-08-24,197,51
1250,2024-08-29,118,249
1251,2024-05-31,168,39
1251,2024-06-02,308,205
1251,2024-06-06,157,108
1251,2024-06-10,306,180
1251,2024-06-11,305,140
1251,2024-06-15,188,96
1251,2024-06-23,331,70
1251,2024-06-25,282,114
1251,2024-06-27,249,57
1251,2024-06-30,155,209
1251,2024-07-08,194,218
1251,2024-07-10,340,238
1251,2024-07-15,288,65
1251,2024-07-24,137,173
1252,2024-06-08,168,67
1252,2024-06-09,125,80
1252,2024-06-11,192,164
1252,2024-06-13,178,65
1252,2024-06-15,145,231
1252,2024-06-19,178,119
1252,2024-06-22,149,56
1252,2024-07-04,340,81
1252,2024-07-08,209,113
1252,2024-07-10,204,130
1252,2024-07-12,240,185
1252,2024-07-14,231,198
1252,2024-07-19,263,175
1252,2024-07-24,96,223
1252,2024-07-27,340,169
1252,2024-07-28,88,111
1252,2024-07-29,200,86
1252,2024-08-03,132,96
1253,2024-06-03,82,91
1253,2024-06-09,277,99
1253,2024-06-13,143,173
1253,2024-06-15,300,108
1253,2024-06-17,278,161
1253,2024-06-27,327,178
1253,2024-07-02,234,108
1253,2024-07-06,240,172
1253,2024-07-07,179,187
1253,2024-07-11,150,238
1254,2024-05-28,42,50
1254,2024-06-03,208,107
1254,2024-06-05,255,106
1254,2024-06-06,320,115
1254,2024-06-11,269,146
1254,2024-06-13,259,90
1254,2024-07-10,233,79
1254,2024-07-11,270,88
1254,2024-07-12,155,182
1254,2024-07-14,318,129
1254,2024-07-22,157,73
1254,2024-07-29,84,217
1254,2024-07-30,224,215
1254,2024-08-02,258,197
1254,2024-08-14,117,235
1254,2024-08-20,316,121
1254,2024-08-21,95,122
1255,2024-06-01,173,106
1255,2024-06-02,113,201
1255,2024-06-03,99,154
1255,2024-06-09,132,144
1255,2024-06-11,126,207
1255,2024-06-15,266,114
1255,2024-06-16,280,167
1255,2024-06-17,128,58
1255,2024-06-18,191,247
1255,2024-07-01,112,222
1255,2024-07-14,167,65
1257,2024-05-31,119,130
1257,2024-06-01,290,230
1257,2024-06-03,214,143
1257,2024-06-04,221,227
1257,2024-06-06,231,233
1257,2024-06-10,327,115
1257,2024-06-11,302,195
1257,2024-06-15,222,103
1257,2024-06-21,83,124
1257,2024-06-22,271,95
1257,2024-06-25,188,239
1257,2024-06-28,305,244
1257,2024-07-02,301,163
1257,2024-07-03,103,72
1257,2024-07-11,211,220
1257,2024-07-16,293,88
1257,2024-07-19,185,141
1260,2024-06-06,257,236
1260,2024-06-08,294,169
1260,2024-06-11,349,191
1260,2024-06-13,246,119
1260,2024-06-14,125,203
1260,2024-06-16,189,131
1260,2024-06-22,140,144
1260,2024-06-23,345,113
1260,2024-06-24,117,80
1260,2024-07-06,135,87
1260,2024-07-08,229,193
1260,2024-07-13,265,138
1260,2024-07-18,193,74
1260,2024-07-19,260,207
1260,2024-07-24,307,172
1260,2024-08-02,178,58
1260,2024-08-04,109,135
1261,2024-05-26,90,62
1261,2024-05-28,178,85
1261,2024-06-08,199,208
1261,2024-06-11,86,162
1261,2024-06-12,270,176
1261,2024-06-14,241,221
1261,2024-06-18,159,157
1261,2024-06-21,291,53
1261,2024-07-01,169,217
1261,2024-07-02,196,205
1261,2024-07-10,149,195
1261,2024-07-13,285,227
1261,2024-07-15,332,110
1261,2024-07-20,142,83
1261,2024-07-22,329,203
1265,2024-06-03,310,189
1265,2024-06-04,112,231
1265,2024-06-05,123,154
1265,2024-06-13,224,243
1265,2024-06-14,113,206
1265,2024-06-24,188,74
1265,2024-06-25,277,75
1265,2024-06-27,163,85
1265,2024-06-28,185,239
1265,2024-07-01,248,164
1265,2024-07-04,177,200
1265,2024-07-05,274,164
1265,2024-07-14,151,186
1265,2024-07-17,139,200
1265,2024-08-14,131,120
1265,2024-08-18,315,145
1265,2024-08-24,205,200
1265,2024-08-26,172,187
1265,2024-08-29,288,132
1265,2024-08-30,292,74
1265,2024-09-02,297,76
1265,2024-09-07,182,195
1265,2024-09-09,247,185
1266,2024-06-02,119,137
1266,2024-06-05,84,127
1266,2024-06-06,128,167
1266,2024-06-13,176,151
1266,2024-06-19,94,121
1266,2024-06-20,241,242
1266,2024-06-21,178,194
1266,2024-06-22,262,58
1266,2024-06-25,206,145
1266,2024-06-26,211,191
1266,2024-06-27,88,164
1266,2024-07-02,146,95
1266,2024-07-03,236,80
1266,2024-07-04,191,249
1266,2024-07-06,282,112
1266,2024-07-09,201,110
1266,2024-07-11,325,69
1266,2024-07-21,338,147
1266,2024-07-23,98,234
1266,2024-07-31,99,208
1266,2024-08-05,301,126
1266,2024-08-12,246,145
1266,2024-09-06,228,120
1266,2024-09-12,256,67
1266,2024-09-13,241,153
1266,2024-09-16,161,64
1266,2024-09-19,280,194
1266,2024-09-24,279,79
1266,2024-09-27,281,158
1266,2024-09-28,116,185
1267,2024-06-02,149,236
1267,2024-06-08,217,79
1267,2024-06-13,266,236
1267,2024-06-16,150,151
1267,2024-06-21,225,166
1267,2024-06-24,298,116
1267,2024-06-27,343,105
1267,2024-07-19,155,164
1267,2024-07-20,283,110
1267,2024-07-25,228,149
1267,2024-07-27,326,69
1267,2024-08-01,207,113
1267,2024-08-04,326,150
1267,2024-08-09,169,235
1267,2024-08-14,259,84
1267,2024-08-19,156,147
1267,2024-08-23,263,161
1267,2024-08-25,128,131
1267,2024-08-27,179,150
1267,2024-08-29,302,167
1267,2024-08-30,202,112
1267,2024-08-31,341,227
1267,2024-09-03,209,179
1267,2024-09-05,142,178
1267,2024-09-07,125,106
1267,2024-09-08,238,132
1267,2024-09-17,269,137
1267,2024-09-27,173,114
1267,2024-09-29,268,91
1267,2024-09-30,221,103
1268,2024-06-06,285,69
1268,2024-06-07,87,161
1268,2024-06-08,111,129
1268,2024-06-12,108,155
1268,2024-06-14,273,141
1268,2024-06-16,317,69
1268,2024-06-24,167,179
1268,2024-06-27,310,92
1268,2024-07-04,193,189
1268,2024-07-05,175,241
1268,2024-07-12,195,101
