id,id_plant,date_eco,note
2813,MCB1375,2025-07-27,Insectes observés
2814,MCC6983,2025-11-27,Croissance rapide
2815,MCC6983,2025-07-28,Croissance rapide
2816,MCC6983,2025-10-14,Insectes observés
2817,MCC7096,2025-06-18,Signes de stress hydrique
2818,MCB1851,2025-09-10,Insectes observés
2819,MCB1851,2025-07-31,Signes de stress hydrique
2820,MCB1851,2025-08-28,Feuilles abîmées
2821,MCC1044,2025-06-28,Feuilles abîmées
2822,MCC1044,2025-11-14,Croissance rapide
2823,MCC1044,2025-11-26,Feuilles abîmées
2824,MCC1044,2025-07-19,Feuilles abîmées
2825,MCC1317,2025-07-18,Croissance rapide
2826,MCC1317,2025-12-20,Insectes observés
2827,MCC1317,2025-09-06,Feuilles abîmées
2828,MCA4410,2025-12-09,Insectes observés
2829,MCA4410,2025-06-15,Croissance rapide
2830,MCA4410,2025-12-21,Plante en bonne santé
2831,MCA4410,2025-06-04,Croissance rapide
2832,MCA4410,2025-10-31,Croissance rapide
2833,MCB2324,2025-06-12,Plante en bonne santé
2834,MCB2324,2025-12-09,Feuilles abîmées
2835,MCB2324,2025-07-08,Croissance rapide
2836,MCB2324,2025-07-17,Feuilles abîmées
2837,MCA9719,2025-07-02,Feuilles abîmées
2838,MCA9719,2025-08-23,Insectes observés
2839,MCA9719,2025-07-03,Plante en bonne santé
2840,MCA9719,2025-10-11,Feuilles abîmées
2841,MCA9719,2025-09-04,Signes de stress hydrique
2842,MCA7685,2025-09-10,Insectes observés
2843,MCA7685,2025-07-30,Croissance rapide
2844,MCA7685,2025-07-01,Signes de stress hydrique
2845,MCA7685,2025-07-27,Insectes observés
2846,MCC3867,2025-10-31,Signes de stress hydrique
2847,MCC3867,2025-07-28,Insectes observés
2848,MCC3867,2025-06-30,Feuilles abîmées
2849,MCA4831,2025-07-08,Croissance rapide
2850,MCB8030,2025-07-08,Insectes observés
2851,MCB8030,2025-11-27,Plante en bonne santé
2852,MCB0608,2025-12-14,Feuilles abîmées
2853,MCB0608,2025-12-20,Plante en bonne santé
2854,MCB0608,2025-12-30,Plante en bonne santé
2855,MCB3899,2025-08-04,Feuilles abîmées
2856,MCB3899,2025-07-12,Insectes observés
2857,MCB3899,2025-11-29,Croissance rapide
2858,MCB3899,2025-07-05,Feuilles abîmées
2859,MCB3899,2025-09-04,Plante en bonne santé
2860,MCC1649,2025-11-19,Signes de stress hydrique
2861,MCC1649,2025-09-01,Feuilles abîmées
2862,MCC1649,2025-06-06,Feuilles abîmées
2863,MCC1649,2025-06-02,Feuilles abîmées
2864,MCC1649,2025-12-03,Feuilles abîmées
2865,MCC5876,2025-09-20,Croissance rapide
2866,MCC4441,2025-10-08,Insectes observés
2867,MCA8635,2025-06-27,Plante en bonne santé
2868,MCA8635,2025-10-30,Feuilles abîmées
2869,MCA8635,2025-09-17,Feuilles abîmées
2870,MCA8635,2025-07-02,Insectes observés
2871,MCA8635,2025-07-08,Feuilles abîmées
2872,MCB2868,2025-11-10,Feuilles abîmées
2873,MCC4937,2025-08-02,Plante en bonne santé
2874,MCC4937,2025-09-27,Feuilles abîmées
2875,MCC4937,2025-09-12,Plante en bonne santé
2876,MCC2534,2025-08-10,Feuilles abîmées
2877,MCC0429,2025-12-16,Feuilles abîmées
2878,MCC0429,2025-12-13,Insectes observés
2879,MCC0429,2025-09-27,Signes de stress hydrique
2880,MCC0429,2025-08-20,Signes de stress hydrique
2881,MCC0429,2025-06-21,Croissance rapide
2882,MCC5775,2025-09-04,Feuilles abîmées
2883,MCC5775,2025-12-07,Croissance rapide
2884,MCC5775,2025-10-04,Feuilles abîmées
2885,MCC7637,2025-10-15,Croissance rapide
2886,MCC2912,2025-10-01,Plante en bonne santé
2887,MCC2912,2025-12-25,Croissance rapide
2888,MCB4670,2025-09-25,Plante en bonne santé
2889,MCB4670,2025-06-10,Croissance rapide
2890,MCC7547,2025-10-08,Signes de stress hydrique
2891,MCC7547,2025-09-21,Insectes observés
2892,MCC7547,2025-08-08,Insectes observés
2893,MCA3178,2025-12-24,Croissance rapide
2894,MCA3178,2025-11-26,Plante en bonne santé
2895,MCA3178,2025-07-14,Feuilles abîmées
2896,MCA3178,2025-06-05,Croissance rapide
2897,MCB1810,2025-10-06,Insectes observés
2898,MCB1810,2025-11-17,Insectes observés
2899,MCB1810,2025-08-13,Feuilles abîmées
2900,MCA4466,2025-09-21,Insectes observés
2901,MCB7729,2025-06-05,Croissance rapide
2902,MCB7729,2025-06-10,Plante en bonne santé
2903,MCB7729,2025-10-13,Signes de stress hydrique
2904,MCC8993,2025-09-05,Insectes observés
2905,MCA5490,2025-07-27,Croissance rapide
2906,MCA4479,2025-08-15,Signes de stress hydrique
2907,MCA4479,2025-11-01,Plante en bonne santé
2908,MCA4479,2025-06-17,Insectes observés
2909,MCA5523,2025-08-01,Plante en bonne santé
2910,MCA5523,2025-08-08,Feuilles abîmées
2911,MCC1292,2025-08-02,Feuilles abîmées
2912,MCC1292,2025-08-08,Croissance rapide
2913,MCA2400,2025-06-18,Signes de stress hydrique
2914,MCA2400,2025-07-12,Signes de stress hydrique
2915,MCA2400,2025-11-21,Signes de stress hydrique
2916,MCA2400,2025-11-17,Feuilles abîmées
2917,MCA2400,2025-10-19,Croissance rapide
2918,MCC6419,2025-12-13,Croissance rapide
2919,MCC3951,2025-08-08,Insectes observés
2920,MCC3951,2025-12-28,Croissance rapide
2921,MCC3951,2025-12-04,Croissance rapide
2922,MCC3951,2025-09-06,Croissance rapide
2923,MCC3951,2025-11-15,Plante en bonne santé
2924,MCB1985,2025-10-28,Plante en bonne santé
2925,MCB1985,2025-07-09,Plante en bonne santé
2926,MCB5996,2025-08-27,Insectes observés
2927,MCB5996,2025-08-13,Signes de stress hydrique
2928,MCB5996,2025-09-19,Signes de stress hydrique
2929,MCB5996,2025-07-08,Plante en bonne santé
2930,MCB5996,2025-11-03,Croissance rapide
2931,MCC1021,2025-09-19,Croissance rapide
2932,MCC1021,2025-06-07,Signes de stress hydrique
2933,MCB1499,2025-11-03,Plante en bonne santé
2934,MCB1499,2025-07-25,Plante en bonne santé
2935,MCB1499,2025-08-26,Signes de stress hydrique
2936,MCC6906,2025-06-07,Feuilles abîmées
2937,MCC6906,2025-07-07,Plante en bonne santé
2938,MCC6906,2025-10-16,Signes de stress hydrique
2939,MCA3024,2025-09-11,Signes de stress hydrique
2940,MCA3024,2025-11-07,Feuilles abîmées
2941,MCA3024,2025-08-23,Plante en bonne santé
2942,MCA3024,2025-07-12,Signes de stress hydrique
2943,MCA3024,2025-06-08,Croissance rapide
2944,MCB3424,2025-10-28,Signes de stress hydrique
2945,MCB4693,2025-12-04,Plante en bonne santé
2946,MCB4693,2025-10-04,Plante en bonne santé
2947,MCB4693,2025-11-13,Signes de stress hydrique
2948,MCB3090,2025-08-12,Signes de stress hydrique
2949,MCC4337,2025-11-23,Insectes observés
2950,MCC4337,2025-08-17,Plante en bonne santé
2951,MCC4337,2025-09-11,Croissance rapide
2952,MCC4337,2025-11-18,Feuilles abîmées
2953,MCC4337,2025-12-30,Plante en bonne santé
2954,MCC7730,2025-09-19,Plante en bonne santé
2955,MCC7730,2025-06-24,Feuilles abîmées
2956,MCC7730,2025-12-29,Insectes observés
2957,MCA2111,2025-07-09,Insectes observés
2958,MCA2111,2025-09-01,Insectes observés
2959,MCA2111,2025-06-04,Signes de stress hydrique
2960,MCA2111,2025-08-14,Croissance rapide
2961,MCC6596,2025-09-04,Croissance rapide
2962,MCC6596,2025-12-03,Insectes observés
2963,MCC6596,2025-11-29,Feuilles abîmées
2964,MCC6596,2025-08-08,Feuilles abîmées
2965,MCC6596,2025-11-17,Insectes observés
2966,MCA6146,2025-11-26,Plante en bonne santé
2967,MCA6146,2025-06-29,Croissance rapide
2968,MCC0283,2025-09-25,Insectes observés
2969,MCC0283,2025-10-17,Plante en bonne santé
2970,MCA5784,2025-06-03,Feuilles abîmées
2971,MCA5784,2025-12-11,Feuilles abîmées
2972,MCC1872,2025-11-05,Insectes observés
2973,MCC1872,2025-12-28,Croissance rapide
2974,MCC1872,2025-11-07,Croissance rapide
2975,MCC1872,2025-09-06,Plante en bonne santé
2976,MCC1872,2025-06-24,Feuilles abîmées
2977,MCB3845,2025-09-12,Insectes observés
2978,MCB3845,2025-12-06,Signes de stress hydrique
2979,MCB9629,2025-08-28,Insectes observés
2980,MCB9629,2025-10-05,Plante en bonne santé
2981,MCB9629,2025-07-06,Feuilles abîmées
2982,MCB9629,2025-06-29,Croissance rapide
2983,MCA5059,2025-09-23,Plante en bonne santé
2984,MCA5059,2025-12-22,Croissance rapide
2985,MCA5059,2025-08-17,Signes de stress hydrique
2986,MCB1632,2025-08-12,Croissance rapide
2987,MCB7790,2025-07-05,Croissance rapide
2988,MCB7790,2025-07-18,Feuilles abîmées
2989,MCB7790,2025-08-19,Feuilles abîmées
2990,MCB7790,2025-06-16,Feuilles abîmées
2991,MCB7790,2025-09-06,Plante en bonne santé
2992,MCC5758,2025-06-27,Croissance rapide
2993,MCC5758,2025-06-18,Croissance rapide
2994,MCC5758,2025-12-17,Insectes observés
2995,MCC5758,2025-09-25,Feuilles abîmées
2996,MCA2809,2025-10-07,Insectes observés
2997,MCA2809,2025-07-13,Croissance rapide
2998,MCA2809,2025-11-02,Signes de stress hydrique
2999,MCA2809,2025-08-04,Croissance rapide
3000,MCB4878,2025-07-24,Signes de stress hydrique
3001,MCB4878,2025-09-18,Signes de stress hydrique
3002,MCB4878,2025-09-06,Signes de stress hydrique
3003,MCB4878,2025-08-19,Plante en bonne santé
3004,MCB4878,2025-12-17,Insectes observés
3005,MCA0629,2025-12-20,Insectes observés
3006,MCA0629,2025-12-27,Feuilles abîmées
3007,MCC6499,2025-07-16,Signes de stress hydrique
3008,MCC6499,2025-08-12,Insectes observés
3009,MCC6499,2025-11-17,Insectes observés
3010,MCC6499,2025-06-21,Plante en bonne santé
3011,MCC6499,2025-10-15,Croissance rapide
3012,MCC6169,2025-08-14,Croissance rapide
3013,MCC6169,2025-12-14,Plante en bonne santé
3014,MCC6169,2025-11-13,Signes de stress hydrique
3015,MCB7823,2025-08-05,Croissance rapide
3016,MCB7823,2025-06-12,Insectes observés
3017,MCC2174,2025-08-24,Croissance rapide
3018,MCA9206,2025-06-28,Signes de stress hydrique
3019,MCA9206,2025-07-19,Plante en bonne santé
3020,MCB3613,2025-10-06,Signes de stress hydrique
3021,MCB3613,2025-07-09,Plante en bonne santé
3022,MCB3613,2025-11-29,Plante en bonne santé
3023,MCB3613,2025-08-27,Insectes observés
3024,MCB6890,2025-09-25,Plante en bonne santé
3025,MCB6890,2025-06-25,Plante en bonne santé
3026,MCB6890,2025-10-16,Signes de stress hydrique
3027,MCB6890,2025-10-23,Signes de stress hydrique
3028,MCB6890,2025-07-10,Insectes observés
3029,MCB3712,2025-11-24,Signes de stress hydrique
3030,MCB8944,2025-11-18,Croissance rapide
3031,MCB8944,2025-12-02,Feuilles abîmées
3032,MCB9192,2025-10-22,Feuilles abîmées
3033,MCB9192,2025-12-30,Insectes observés
3034,MCB9192,2025-07-24,Insectes observés
3035,MCB9192,2025-10-06,Signes de stress hydrique
3036,MCB9192,2025-07-21,Insectes observés
3037,MCB4423,2025-10-11,Croissance rapide
3038,MCB4423,2025-12-14,Feuilles abîmées
3039,MCB4423,2025-11-08,Insectes observés
3040,MCB4423,2025-11-12,Insectes observés
3041,MCB4423,2025-12-03,Feuilles abîmées
3042,MCB5486,2025-06-23,Plante en bonne santé
3043,MCB5486,2025-08-27,Signes de stress hydrique
3044,MCB5486,2025-08-21,Insectes observés
3045,MCC2563,2025-06-04,Croissance rapide
3046,MCA8697,2025-08-31,Signes de stress hydrique
3047,MCA8697,2025-11-13,Croissance rapide
3048,MCC0734,2025-07-04,Insectes observés
3049,MCC0734,2025-07-18,Croissance rapide
3050,MCC0734,2025-10-20,Signes de stress hydrique
3051,MCC0734,2025-09-23,Plante en bonne santé
3052,MCA2407,2025-11-16,Insectes observés
3053,MCA2407,2025-10-27,Plante en bonne santé
3054,MCC1481,2025-09-05,Signes de stress hydrique
3055,MCC1481,2025-08-07,Insectes observés
3056,MCC1481,2025-08-11,Insectes observés
3057,MCC1481,2025-10-19,Insectes observés
3058,MCC1481,2025-08-17,Feuilles abîmées
3059,MCA0441,2025-11-30,Insectes observés
3060,MCA0441,2025-07-03,Croissance rapide
3061,MCA0441,2025-06-09,Insectes observés
3062,MCB5615,2025-08-23,Croissance rapide
3063,MCA8561,2025-12-15,Signes de stress hydrique
3064,MCA8561,2025-08-11,Plante en bonne santé
3065,MCA8561,2025-08-29,Plante en bonne santé
3066,MCA8561,2025-06-14,Plante en bonne santé
3067,MCA8561,2025-09-29,Insectes observés
3068,MCB6966,2025-12-28,Plante en bonne santé
3069,MCB6966,2025-07-25,Plante en bonne santé
3070,MCB6966,2025-12-06,Feuilles abîmées
3071,MCB6966,2025-09-04,Plante en bonne santé
3072,MCA0859,2025-07-09,Plante en bonne santé
3073,MCB3060,2025-07-09,Croissance rapide
3074,MCA3690,2025-12-17,Insectes observés
3075,MCA3690,2025-07-23,Croissance rapide
3076,MCA3690,2025-12-01,Signes de stress hydrique
3077,MCA3690,2025-10-23,Plante en bonne santé
3078,MCC9248,2025-08-15,Insectes observés
3079,MCC9248,2025-09-17,Signes de stress hydrique
3080,MCC9248,2025-11-30,Croissance rapide
3081,MCC9248,2025-09-12,Croissance rapide
3082,MCC2981,2025-06-15,Croissance rapide
3083,MCC2981,2025-11-26,Plante en bonne santé
3084,MCB3031,2025-08-04,Insectes observés
3085,MCB3031,2025-11-27,Signes de stress hydrique
3086,MCB3031,2025-11-19,Insectes observés
3087,MCB3031,2025-06-10,Plante en bonne santé
3088,MCB3031,2025-08-09,Signes de stress hydrique
3089,MCB2626,2025-07-21,Insectes observés
3090,MCB2626,2025-08-12,Plante en bonne santé
3091,MCB2626,2025-07-22,Plante en bonne santé
3092,MCA2045,2025-09-20,Insectes observés
3093,MCA9654,2025-09-22,Insectes observés
3094,MCA4617,2025-07-14,Plante en bonne santé
3095,MCA4617,2025-10-25,Signes de stress hydrique
3096,MCA4617,2025-09-13,Plante en bonne santé
3097,MCA9469,2025-07-20,Croissance rapide
3098,MCC4606,2025-08-06,Insectes observés
3099,MCC4606,2025-07-07,Plante en bonne santé
3100,MCC4606,2025-07-20,Signes de stress hydrique
3101,MCC4606,2025-07-06,Signes de stress hydrique
3102,MCB2929,2025-10-30,Signes de stress hydrique
3103,MCB2929,2025-06-10,Signes de stress hydrique
3104,MCB2929,2025-07-06,Signes de stress hydrique
3105,MCB2929,2025-07-01,Croissance rapide
3106,MCA9689,2025-08-19,Croissance rapide
3107,MCA9689,2025-10-19,Plante en bonne santé
3108,MCA9689,2025-10-28,Insectes observés
3109,MCA9689,2025-12-16,Insectes observés
3110,MCA9689,2025-10-03,Plante en bonne santé
3111,MCB9758,2025-12-25,Plante en bonne santé
3112,MCB9758,2025-07-21,Insectes observés
3113,MCB9758,2025-11-16,Signes de stress hydrique
3114,MCB9758,2025-07-02,Feuilles abîmées
3115,MCB9758,2025-12-16,Plante en bonne santé
3116,MCC7880,2025-09-09,Signes de stress hydrique
3117,MCA8392,2025-12-24,Feuilles abîmées
3118,MCA0323,2025-11-10,Croissance rapide
3119,MCA0323,2025-11-27,Insectes observés
3120,MCA0323,2025-10-02,Signes de stress hydrique
3121,MCA0323,2025-08-17,Feuilles abîmées
3122,MCA0323,2025-12-29,Feuilles abîmées
3123,MCB6382,2025-09-24,Croissance rapide
3124,MCB6382,2025-09-20,Croissance rapide
3125,MCB6382,2025-06-24,Insectes observés
3126,MCB6382,2025-07-19,Feuilles abîmées
3127,MCA0332,2025-06-17,Feuilles abîmées
3128,MCA0332,2025-08-27,Insectes observés
3129,MCA0332,2025-06-26,Insectes observés
3130,MCB4851,2025-09-08,Croissance rapide
3131,MCB1003,2025-06-22,Plante en bonne santé
3132,MCB1003,2025-11-15,Plante en bonne santé
3133,MCB1003,2025-10-25,Insectes observés
3134,MCC0729,2025-09-11,Croissance rapide
3135,MCC0729,2025-08-09,Croissance rapide
3136,MCB8060,2025-06-25,Plante en bonne santé
3137,MCB8060,2025-10-30,Feuilles abîmées
3138,MCB8060,2025-06-14,Plante en bonne santé
3139,MCB8060,2025-06-30,Signes de stress hydrique
3140,MCB8060,2025-10-17,Signes de stress hydrique
3141,MCA4150,2025-10-12,Signes de stress hydrique
3142,MCA4150,2025-08-28,Signes de stress hydrique
3143,MCA4150,2025-09-23,Insectes observés
3144,MCA4150,2025-06-15,Plante en bonne santé
3145,MCB2249,2025-11-18,Signes de stress hydrique
3146,MCB2249,2025-12-15,Insectes observés
3147,MCA5196,2025-07-31,Signes de stress hydrique
3148,MCA5196,2025-10-10,Croissance rapide
3149,MCC0973,2025-07-09,Croissance rapide
3150,MCC0973,2025-11-23,Plante en bonne santé
3151,MCC0973,2025-12-17,Croissance rapide
3152,MCC0973,2025-08-26,Insectes observés
3153,MCA3554,2025-11-23,Croissance rapide
3154,MCA3554,2025-08-15,Insectes observés
3155,MCA5911,2025-10-09,Croissance rapide
3156,MCA5911,2025-07-25,Signes de stress hydrique
3157,MCB2222,2025-10-22,Feuilles abîmées
3158,MCA8848,2025-08-15,Signes de stress hydrique
3159,MCA8848,2025-06-20,Feuilles abîmées
3160,MCA8848,2025-09-03,Feuilles abîmées
3161,MCA8848,2025-10-17,Signes de stress hydrique
3162,MCA3052,2025-08-09,Croissance rapide
3163,MCA3052,2025-11-09,Plante en bonne santé
3164,MCA7457,2025-10-25,Croissance rapide
3165,MCA7457,2025-11-12,Signes de stress hydrique
3166,MCA7457,2025-07-16,Feuilles abîmées
3167,MCA7457,2025-07-06,Croissance rapide
3168,MCA2761,2025-06-27,Feuilles abîmées
3169,MCA2761,2025-12-12,Plante en bonne santé
3170,MCB4225,2025-12-27,Croissance rapide
3171,MCB4225,2025-12-25,Feuilles abîmées
3172,MCB4225,2025-09-02,Insectes observés
3173,MCB4225,2025-08-16,Signes de stress hydrique
3174,MCB4225,2025-07-16,Feuilles abîmées
3175,MCB0831,2025-12-04,Croissance rapide
3176,MCB0831,2025-07-17,Croissance rapide
3177,MCB0831,2025-07-24,Signes de stress hydrique
3178,MCB0831,2025-07-30,Signes de stress hydrique
3179,MCB4247,2025-10-05,Feuilles abîmées
3180,MCC9836,2025-12-30,Signes de stress hydrique
3181,MCB9458,2025-09-03,Insectes observés
3182,MCB9458,2025-11-22,Insectes observés
3183,MCB9458,2025-10-16,Signes de stress hydrique
3184,MCB9458,2025-12-29,Feuilles abîmées
3185,MCB9458,2025-10-23,Feuilles abîmées
3186,MCC6020,2025-08-06,Signes de stress hydrique
3187,MCC6020,2025-11-17,Insectes observés
3188,MCC6020,2025-09-08,Insectes observés
3189,MCB8910,2025-06-06,Croissance rapide
3190,MCB8910,2025-11-08,Feuilles abîmées
3191,MCB8910,2025-12-29,Plante en bonne santé
3192,MCB8910,2025-12-02,Signes de stress hydrique
3193,MCB8910,2025-12-04,Croissance rapide
3194,MCC9962,2025-07-23,Signes de stress hydrique
3195,MCC9962,2025-09-15,Signes de stress hydrique
3196,MCC9962,2025-08-16,Plante en bonne santé
3197,MCC9962,2025-11-29,Plante en bonne santé
3198,MCA9827,2025-07-07,Croissance rapide
3199,MCA9827,2025-06-04,Feuilles abîmées
3200,MCA0726,2025-12-15,Feuilles abîmées
3201,MCA0726,2025-12-14,Signes de stress hydrique
3202,MCA6362,2025-06-12,Croissance rapide
3203,MCA6362,2025-08-04,Feuilles abîmées
3204,MCA2376,2025-09-01,Insectes observés
3205,MCA2376,2025-11-15,Insectes observés
3206,MCA2376,2025-07-02,Feuilles abîmées
3207,MCA2376,2025-11-14,Insectes observés
3208,MCA2376,2025-10-29,Insectes observés
3209,MCC3012,2025-11-10,Insectes observés
3210,MCC3012,2025-07-26,Signes de stress hydrique
3211,MCC3012,2025-10-07,Croissance rapide
3212,MCA8135,2025-09-17,Feuilles abîmées
3213,MCA8135,2025-09-04,Croissance rapide
3214,MCA8135,2025-11-26,Feuilles abîmées
3215,MCA8135,2025-08-13,Insectes observés
3216,MCA8135,2025-09-05,Croissance rapide
3217,MCB8022,2025-11-04,Signes de stress hydrique
3218,MCB8022,2025-08-27,Plante en bonne santé
3219,MCB8022,2025-06-11,Insectes observés
3220,MCB0056,2025-08-30,Insectes observés
3221,MCB0056,2025-06-03,Croissance rapide
3222,MCB0056,2025-08-02,Feuilles abîmées
3223,MCC2567,2025-11-06,Feuilles abîmées
3224,MCB2549,2025-08-24,Croissance rapide
3225,MCB2549,2025-12-28,Signes de stress hydrique
3226,MCB2549,2025-12-20,Signes de stress hydrique
3227,MCB2549,2025-07-06,Plante en bonne santé
3228,MCB2549,2025-08-17,Croissance rapide
3229,MCB7837,2025-12-25,Feuilles abîmées
3230,MCB8153,2025-11-16,Insectes observés
3231,MCB8153,2025-08-23,Feuilles abîmées
3232,MCB8153,2025-11-27,Feuilles abîmées
3233,MCB8153,2025-06-07,Croissance rapide
3234,MCB8153,2025-07-10,Feuilles abîmées
3235,MCB4505,2025-06-06,Signes de stress hydrique
3236,MCB4505,2025-07-30,Feuilles abîmées
3237,MCB4505,2025-07-15,Insectes observés
3238,MCB5604,2025-07-24,Insectes observés
3239,MCB5604,2025-10-11,Plante en bonne santé
3240,MCB5604,2025-08-14,Croissance rapide
3241,MCB5604,2025-11-14,Feuilles abîmées
3242,MCB5604,2025-11-10,Signes de stress hydrique
3243,MCA9545,2025-10-25,Signes de stress hydrique
3244,MCA9545,2025-06-16,Feuilles abîmées
3245,MCA9545,2025-09-11,Croissance rapide
3246,MCA9545,2025-06-06,Plante en bonne santé
3247,MCC0836,2025-11-22,Insectes observés
3248,MCC0836,2025-06-21,Croissance rapide
3249,MCC0836,2025-12-07,Croissance rapide
3250,MCC0836,2025-08-06,Insectes observés
3251,MCC3240,2025-09-01,Plante en bonne santé
3252,MCC3240,2025-12-02,Signes de stress hydrique
3253,MCC3240,2025-07-17,Plante en bonne santé
3254,MCC3240,2025-11-18,Feuilles abîmées
3255,MCA5921,2025-09-24,Signes de stress hydrique
3256,MCA5921,2025-09-13,Insectes observés
3257,MCA5921,2025-10-12,Insectes observés
3258,MCA5921,2025-07-30,Feuilles abîmées
3259,MCA6321,2025-07-27,Plante en bonne santé
3260,MCA6321,2025-10-12,Plante en bonne santé
3261,MCA6321,2025-09-19,Signes de stress hydrique
3262,MCA6321,2025-06-23,Signes de stress hydrique
3263,MCA6321,2025-10-17,Insectes observés
3264,MCB2005,2025-09-03,Feuilles abîmées
3265,MCB2005,2025-12-16,Insectes observés
3266,MCB2005,2025-10-15,Feuilles abîmées
3267,MCB2005,2025-10-28,Feuilles abîmées
3268,MCC8272,2025-12-29,Feuilles abîmées
3269,MCC8272,2025-08-13,Croissance rapide
3270,MCC8272,2025-07-05,Signes de stress hydrique
3271,MCC8272,2025-08-06,Insectes observés
3272,MCC9474,2025-07-20,Croissance rapide
3273,MCC9474,2025-06-15,Signes de stress hydrique
3274,MCC9474,2025-07-07,Plante en bonne santé
3275,MCC9474,2025-07-04,Plante en bonne santé
3276,MCB1337,2025-10-19,Insectes observés
3277,MCB1337,2025-12-26,Feuilles abîmées
3278,MCB1337,2025-10-16,Insectes observés
3279,MCB1337,2025-06-03,Insectes observés
3280,MCB1337,2025-08-05,Feuilles abîmées
3281,MCC3126,2025-10-22,Insectes observés
3282,MCC3126,2025-12-24,Plante en bonne santé
3283,MCC8557,2025-12-28,Feuilles abîmées
3284,MCC8557,2025-07-28,Feuilles abîmées
3285,MCC8557,2025-07-24,Croissance rapide
3286,MCC0154,2025-09-25,Plante en bonne santé
3287,MCA5627,2025-12-23,Feuilles abîmées
3288,MCA5627,2025-10-04,Croissance rapide
3289,MCA5627,2025-09-22,Signes de stress hydrique
3290,MCA5627,2025-10-14,Croissance rapide
3291,MCB1458,2025-07-27,Feuilles abîmées
3292,MCB1458,2025-08-30,Feuilles abîmées
3293,MCB1458,2025-09-04,Feuilles abîmées
3294,MCB1458,2025-12-12,Insectes observés
3295,MCA7292,2025-12-23,Signes de stress hydrique
3296,MCA7292,2025-11-21,Feuilles abîmées
3297,MCA7292,2025-12-08,Croissance rapide
3298,MCA7292,2025-10-16,Feuilles abîmées
3299,MCB0144,2025-12-13,Signes de stress hydrique
3300,MCB4191,2025-12-12,Plante en bonne santé
3301,MCB4191,2025-11-11,Plante en bonne santé
3302,MCB4191,2025-06-22,Signes de stress hydrique
3303,MCB4191,2025-07-15,Feuilles abîmées
3304,MCB4191,2025-09-09,Feuilles abîmées
3305,MCB6420,2025-10-30,Plante en bonne santé
3306,MCB6420,2025-07-12,Signes de stress hydrique
3307,MCB6420,2025-06-08,Signes de stress hydrique
3308,MCC2776,2025-12-20,Insectes observés
3309,MCC2776,2025-11-03,Feuilles abîmées
3310,MCC2776,2025-11-19,Croissance rapide
3311,MCA4848,2025-08-24,Insectes observés
3312,MCA8641,2025-07-12,Croissance rapide
3313,MCA8641,2025-10-01,Croissance rapide
3314,MCB5151,2025-07-01,Signes de stress hydrique
3315,MCB5151,2025-11-04,Plante en bonne santé
3316,MCB5151,2025-06-24,Signes de stress hydrique
3317,MCB5151,2025-06-06,Insectes observés
3318,MCB5151,2025-06-03,Plante en bonne santé
3319,MCA2025,2025-07-07,Insectes observés
3320,MCA2025,2025-10-30,Insectes observés
3321,MCA2025,2025-11-21,Insectes observés
3322,MCA2025,2025-11-15,Insectes observés
3323,MCA2025,2025-10-23,Croissance rapide
3324,MCB9200,2025-11-15,Signes de stress hydrique
3325,MCB9200,2025-11-12,Feuilles abîmées
3326,MCB9200,2025-11-26,Signes de stress hydrique
3327,MCB9552,2025-12-06,Plante en bonne santé
3328,MCB9552,2025-07-24,Insectes observés
3329,MCB9552,2025-10-09,Insectes observés
3330,MCB9552,2025-07-07,Feuilles abîmées
3331,MCB9552,2025-12-27,Croissance rapide
3332,MCA6627,2025-08-31,Insectes observés
3333,MCA9395,2025-12-19,Plante en bonne santé
3334,MCA9395,2025-12-03,Insectes observés
3335,MCC0981,2025-10-06,Insectes observés
3336,MCB2610,2025-12-27,Plante en bonne santé
3337,MCC6950,2025-06-30,Signes de stress hydrique
3338,MCA9406,2025-10-28,Feuilles abîmées
3339,MCA9406,2025-07-01,Croissance rapide
3340,MCA9406,2025-07-30,Plante en bonne santé
3341,MCB3425,2025-11-25,Plante en bonne santé
3342,MCB3425,2025-07-24,Feuilles abîmées
3343,MCB3425,2025-07-15,Feuilles abîmées
3344,MCB3425,2025-09-26,Feuilles abîmées
3345,MCB9342,2025-07-16,Insectes observés
3346,MCB9342,2025-06-05,Croissance rapide
3347,MCB0926,2025-10-17,Feuilles abîmées
3348,MCC3670,2025-07-17,Croissance rapide
3349,MCC3670,2025-08-18,Insectes observés
3350,MCC3670,2025-11-06,Feuilles abîmées
3351,MCC3670,2025-10-22,Feuilles abîmées
3352,MCC3670,2025-10-25,Insectes observés
3353,MCB6953,2025-07-05,Plante en bonne santé
3354,MCB6953,2025-08-02,Signes de stress hydrique
3355,MCB6953,2025-11-30,Insectes observés
3356,MCC6235,2025-08-30,Plante en bonne santé
3357,MCC6235,2025-10-01,Feuilles abîmées
3358,MCC6235,2025-11-30,Croissance rapide
3359,MCC6235,2025-08-27,Signes de stress hydrique
3360,MCA3867,2025-06-27,Croissance rapide
3361,MCA3867,2025-08-13,Croissance rapide
3362,MCB2468,2025-08-22,Signes de stress hydrique
3363,MCB2468,2025-12-03,Croissance rapide
3364,MCB2468,2025-06-14,Signes de stress hydrique
3365,MCC2805,2025-12-22,Feuilles abîmées
3366,MCC2805,2025-06-14,Insectes observés
3367,MCA7034,2025-07-22,Signes de stress hydrique
3368,MCA7034,2025-12-25,Croissance rapide
